Tenure,Monthly_Charges,Total_Charges,Support_Calls,Internet_Usage,Contract_Type,Churn
59,80.88,4751.21,2,63.52,0,1
17,26.46,438.21,1,71.7,0,0
30,76.84,2321.78,2,15.77,0,1
11,66.59,720.52,1,51.0,2,0
40,81.89,3278.29,6,48.55,0,1
26,68.95,1771.4,2,63.14,0,1
27,61.49,1624.5,3,71.08,0,1
66,88.88,5827.52,0,42.03,0,1
42,44.89,1859.22,0,21.06,2,0
36,87.33,3137.27,3,67.39,0,1
68,40.73,2749.94,1,39.1,2,0
30,27.75,810.65,2,82.29,1,0
36,71.64,2561.31,6,63.22,1,1
11,115.57,1266.29,1,28.99,2,1
16,45.03,723.18,2,44.54,0,1
56,22.75,1257.41,5,37.06,0,1
36,98.22,3532.94,2,33.89,0,1
36,33.9,1242.68,0,59.98,0,0
3,38.13,118.03,2,58.64,0,1
28,75.08,2117.3,1,50.82,0,1
3,109.64,317.53,1,33.65,0,1
17,52.13,894.7,4,43.8,1,0
56,60.54,3410.3,2,10.85,1,0
23,73.96,1685.5,1,68.85,0,1
55,62.31,3428.25,2,40.81,1,0
20,95.94,1909.52,4,53.19,0,1
31,61.23,1929.39,0,61.23,1,0
26,91.12,2370.34,4,37.2,0,1
26,47.07,1204.56,4,51.33,2,0
70,97.01,6759.73,2,50.71,1,1
33,84.3,2786.96,0,64.62,0,1
21,109.5,2280.11,1,39.99,0,1
39,50.49,1971.53,3,77.65,1,0
45,35.0,1578.56,3,41.92,1,0
25,35.84,911.34,1,35.83,0,0
44,114.3,5033.38,3,43.84,0,1
66,64.2,4242.26,1,78.88,0,1
51,23.06,1119.53,1,42.55,2,0
65,28.03,1800.28,0,58.68,0,0
6,93.41,554.38,3,37.35,0,1
37,42.43,1588.15,2,26.17,1,0
49,25.42,1236.72,3,53.95,0,1
50,27.44,1350.93,2,49.97,0,1
68,80.52,5483.28,4,7.11,1,1
69,55.3,3779.02,1,44.47,0,1
50,88.33,4416.49,1,61.9,0,1
39,25.33,993.46,2,63.68,0,0
62,34.75,2172.67,1,3.4,0,0
12,114.12,1378.27,1,51.9,0,1
49,93.48,4613.76,2,65.54,0,1
67,112.05,7514.13,2,0.0,2,1
13,103.25,1346.03,3,43.63,1,1
48,40.83,1963.38,1,86.97,1,0
25,90.34,2249.33,0,41.94,0,1
12,103.86,1239.82,2,67.61,0,1
71,105.94,7563.62,0,52.21,0,1
38,76.46,2904.36,3,61.28,2,1
45,55.65,2482.14,3,48.79,2,0
7,58.83,386.11,0,37.37,0,1
50,113.8,5694.76,2,100.74,0,1
26,61.58,1595.53,1,5.19,1,0
25,79.2,1969.97,3,50.92,0,1
12,76.96,888.52,0,37.78,0,1
1,86.57,95.67,1,60.46,0,1
8,53.71,453.76,7,92.43,0,1
72,40.23,2884.82,1,16.9,1,0
35,24.34,849.22,3,51.89,2,0
72,62.15,4475.53,1,59.07,1,0
21,110.9,2345.97,1,78.96,0,1
55,31.64,1740.2,3,44.09,0,1
45,108.5,4845.81,1,36.02,0,1
48,82.39,3952.84,1,20.0,2,0
47,92.63,4365.98,2,12.73,0,1
12,56.64,708.55,2,46.31,0,1
20,28.83,549.07,3,41.22,2,0
5,86.36,424.13,3,55.1,0,1
1,102.17,76.68,2,59.14,0,1
32,60.13,1912.88,2,10.71,0,1
55,115.09,6323.05,3,57.5,2,1
6,21.79,127.27,1,90.38,1,0
20,42.36,849.15,2,35.88,1,0
48,27.95,1353.68,2,29.84,0,0
66,92.97,6148.52,7,44.67,2,1
32,104.9,3326.31,4,61.91,1,1
67,40.18,2671.57,1,62.68,0,0
15,111.37,1664.39,2,17.55,0,1
16,36.41,588.85,1,73.02,0,1
51,68.23,3467.06,4,51.91,0,1
37,79.63,2896.49,1,78.18,0,1
4,82.84,329.61,3,59.9,1,1
63,28.26,1770.5,2,65.86,0,0
40,55.79,2209.75,1,25.1,1,0
37,98.2,3604.86,3,62.31,0,1
50,45.03,2228.21,3,50.74,2,0
71,117.0,8311.56,3,74.54,0,1
2,38.41,63.65,4,47.11,0,1
27,54.71,1476.91,2,44.6,0,1
22,27.24,593.15,1,67.38,0,0
66,46.93,3107.46,3,59.59,2,0
72,44.81,3231.67,2,93.48,0,1
24,100.51,2396.57,3,37.19,2,1
2,38.53,95.04,0,61.26,1,0
23,85.0,1914.03,1,68.07,2,0
4,116.79,425.32,2,86.16,1,1
12,78.54,967.24,5,50.59,1,1
38,52.41,1984.33,5,51.03,0,1
44,61.19,2686.77,3,40.47,0,1
47,97.71,4621.66,1,27.53,1,1
43,88.09,3817.13,1,15.48,0,1
33,74.15,2458.93,2,15.77,2,0
20,47.14,948.6,2,69.29,1,0
25,79.76,1972.1,3,0.0,2,1
37,57.86,2156.89,0,56.97,1,0
70,111.65,7778.25,4,100.52,1,1
58,89.88,5200.75,1,32.68,0,1
57,106.99,6065.94,1,40.88,0,1
31,87.74,2743.41,2,43.64,2,1
67,81.47,5446.46,1,27.67,0,1
40,93.53,3718.95,3,88.82,0,1
21,40.06,869.49,3,20.27,1,0
51,91.36,4653.51,0,74.78,0,1
1,111.32,129.49,3,22.73,1,1
62,104.12,6414.75,1,59.83,0,1
27,108.84,2944.04,3,16.63,1,1
5,91.68,453.82,1,108.04,0,1
2,87.3,186.68,0,55.68,0,1
61,51.72,3148.73,1,33.09,0,1
53,71.2,3788.78,3,46.23,0,1
35,112.09,3923.66,2,64.62,2,1
61,83.87,5076.43,1,72.75,0,1
58,82.24,4790.83,2,27.77,0,1
48,50.12,2411.96,4,43.72,0,1
63,91.8,5794.66,1,29.76,0,1
25,92.82,2329.24,2,28.19,1,1
9,114.29,1026.51,3,60.51,2,1
11,39.89,440.86,0,48.61,1,0
69,29.45,2033.64,0,37.32,0,0
29,67.06,1943.63,2,74.26,0,1
45,88.15,3965.04,4,34.8,2,1
36,53.03,1891.33,2,21.41,1,0
47,32.32,1501.74,1,67.09,0,0
43,52.52,2306.19,2,0.0,0,1
55,103.48,5694.08,2,36.13,0,1
65,75.37,4910.82,0,8.9,2,0
41,77.65,3185.69,2,74.1,0,1
12,108.68,1298.92,2,40.13,1,1
17,56.57,952.45,3,44.72,0,1
48,106.01,5106.71,0,52.6,0,1
35,107.44,3735.39,5,53.26,0,1
7,68.25,473.79,1,66.97,0,1
70,96.43,6726.13,1,60.04,1,1
37,44.49,1675.16,4,47.47,0,1
61,72.1,4393.2,2,103.59,1,0
53,93.19,4947.27,4,34.02,0,1
64,80.55,5115.25,3,18.74,2,1
20,99.44,1991.65,2,31.4,0,1
22,53.72,1212.79,1,30.81,1,0
17,82.48,1403.58,2,59.84,0,1
11,69.45,763.91,2,58.91,1,1
51,101.75,5211.13,1,53.32,0,1
20,53.33,1054.18,0,81.27,1,0
49,79.35,3886.43,3,50.01,0,1
55,84.29,4633.73,1,33.54,1,1
34,49.66,1684.42,1,69.09,0,1
10,53.18,520.94,1,71.15,0,1
37,114.98,4258.68,0,73.45,0,1
53,40.96,2180.06,0,49.13,1,0
31,104.46,3240.08,0,55.07,0,1
5,49.43,254.83,0,55.62,0,1
31,52.0,1613.52,2,0.0,0,1
1,68.81,81.86,2,59.94,1,1
58,32.06,1844.87,4,27.09,0,1
42,111.88,4680.65,0,64.86,0,1
44,89.88,3916.46,2,69.3,2,1
8,31.79,271.46,0,53.93,0,0
26,105.38,2699.78,1,90.93,2,1
65,30.55,1985.25,0,85.52,0,0
54,51.06,2786.78,2,67.28,2,0
19,84.17,1628.29,3,41.4,2,1
46,57.31,2643.45,3,73.71,0,1
45,101.15,4579.06,7,45.58,1,1
18,93.08,1723.45,3,23.55,1,1
29,109.05,3141.91,2,75.58,0,1
48,105.01,5054.91,1,71.2,0,1
6,40.13,213.93,0,45.73,2,0
19,75.18,1407.18,5,87.47,0,1
69,111.72,7709.51,2,53.87,1,1
32,37.34,1198.59,6,28.35,0,1
21,55.35,1159.11,2,67.27,0,1
44,79.59,3487.62,3,43.7,0,1
53,75.07,3994.06,1,51.84,0,1
5,110.19,575.44,0,41.14,0,1
15,43.53,671.12,2,63.44,0,1
39,45.3,1754.53,0,44.86,0,0
24,82.93,2006.67,4,44.83,0,1
42,33.3,1397.46,3,52.07,0,1
51,68.25,3511.35,2,56.85,0,1
20,55.99,1093.28,2,35.93,0,1
7,104.76,764.09,1,25.09,1,1
15,68.24,1012.4,3,26.85,0,1
62,57.96,3590.07,2,77.05,1,0
18,53.21,947.96,0,39.02,0,1
6,23.94,157.57,1,30.46,0,1
66,85.59,5649.89,7,66.96,0,1
44,40.57,1766.43,4,31.33,0,1
7,114.68,799.0,2,47.54,1,1
47,104.54,4925.6,3,75.2,1,1
24,32.94,794.05,1,54.96,0,1
18,78.79,1415.62,0,51.48,1,0
17,25.16,415.64,2,86.0,0,1
13,90.03,1166.59,5,30.29,0,1
13,89.78,1184.62,3,69.09,1,1
57,60.94,3473.58,2,47.23,2,0
22,27.91,629.67,0,1.88,0,0
41,83.09,3438.32,2,52.57,0,1
48,50.06,2427.9,3,44.56,1,0
62,53.26,3319.08,1,53.12,1,0
17,65.91,1094.56,1,59.28,0,1
63,26.8,1702.97,0,80.1,0,0
54,76.57,4128.95,3,31.88,0,1
18,42.46,743.68,4,80.4,0,1
59,82.06,4833.22,1,34.64,0,1
63,83.04,5241.58,4,20.93,0,1
42,95.12,4007.55,4,36.08,0,1
52,42.42,2215.97,2,50.69,1,0
16,75.96,1218.54,1,91.97,2,0
10,31.28,346.39,2,20.97,0,1
59,53.09,3155.08,4,56.49,1,0
18,87.42,1577.73,3,40.18,2,1
37,30.93,1152.13,2,50.03,1,0
38,64.89,2483.49,0,44.14,1,0
28,60.57,1729.16,2,63.85,2,0
6,32.48,238.66,2,25.88,0,1
45,61.56,2758.99,1,41.72,1,0
3,62.44,181.83,2,43.77,0,1
28,97.37,2763.86,3,48.34,0,1
71,67.23,4786.84,3,54.26,2,0
23,92.97,2160.87,4,60.48,1,1
59,83.53,4921.29,1,53.83,0,1
16,40.36,636.45,3,53.18,0,1
3,56.11,144.43,1,85.8,2,1
6,62.59,425.49,2,71.26,0,1
47,64.77,3070.93,1,77.36,1,0
18,107.36,1962.8,1,21.49,1,1
33,79.24,2608.02,1,61.5,0,1
11,34.63,364.11,2,70.8,0,1
10,110.37,1059.76,2,23.09,1,1
57,117.08,6670.98,2,67.81,1,1
62,72.82,4540.81,5,10.44,1,1
49,24.27,1172.86,1,70.92,2,0
48,113.06,5446.15,1,38.13,0,1
28,24.16,692.8,2,69.14,0,0
62,22.57,1408.63,3,58.68,0,0
71,100.34,7117.55,0,45.0,0,1
5,108.3,547.28,6,30.71,0,1
68,80.29,5417.18,4,31.73,0,1
59,21.6,1287.97,2,67.68,0,0
45,84.96,3785.73,2,77.42,0,1
40,93.47,3734.9,3,68.61,0,1
60,60.55,3665.7,3,44.12,0,1
71,67.54,4793.49,5,67.97,0,1
66,75.92,5013.38,3,40.19,2,1
45,108.16,4881.53,1,20.54,1,1
36,36.64,1319.22,1,66.94,1,0
6,21.92,127.23,2,40.12,1,0
20,45.09,918.1,1,82.71,0,1
70,110.86,7771.4,0,22.16,0,1
26,72.05,1868.81,4,42.0,1,1
58,102.39,5938.06,1,49.34,1,1
15,60.83,935.68,2,17.45,1,0
23,70.79,1650.56,1,88.56,1,0
63,84.04,5302.79,0,71.81,2,0
1,59.87,29.03,2,57.95,2,1
38,64.12,2427.55,1,66.91,0,1
67,52.16,3491.96,5,62.54,1,1
28,119.56,3308.47,1,0.0,0,1
67,31.72,2125.74,1,49.13,0,0
31,113.52,3517.3,7,16.28,0,1
59,86.32,5079.2,2,44.09,1,1
62,61.38,3803.8,0,44.43,0,1
59,115.43,6817.85,1,45.97,0,1
53,72.56,3861.87,2,50.59,1,0
2,74.22,143.46,3,42.63,1,1
17,69.2,1220.74,4,51.23,2,1
67,115.97,7776.53,3,47.98,0,1
14,102.07,1447.04,2,60.64,0,1
31,73.8,2283.89,1,17.68,2,0
11,64.03,703.23,1,0.0,0,1
23,98.13,2265.81,2,40.88,0,1
72,66.34,4790.09,4,38.87,0,1
35,25.39,877.02,1,34.73,0,0
15,70.88,1064.88,2,29.72,0,1
18,55.04,967.04,2,18.67,0,1
8,82.75,633.36,4,72.73,1,1
24,60.89,1497.99,1,53.69,0,1
44,85.27,3777.11,1,78.89,2,1
2,37.19,47.62,0,33.37,0,1
68,87.23,5931.53,4,48.31,2,1
2,114.57,206.06,1,27.62,1,1
37,82.03,3041.02,4,45.68,0,1
34,110.44,3721.77,2,40.55,0,1
41,77.58,3203.8,0,85.22,0,1
34,79.76,2761.73,6,51.0,0,1
27,100.5,2678.67,2,33.43,0,1
11,53.42,550.92,0,70.12,0,1
18,86.58,1568.12,3,61.21,2,1
35,71.49,2505.69,0,68.86,0,1
8,35.97,304.85,2,59.03,0,1
12,33.04,400.06,2,7.0,0,1
20,115.52,2262.33,1,90.32,0,1
68,27.2,1859.8,3,26.56,2,0
3,31.53,98.74,4,41.36,0,1
2,44.24,125.06,1,63.71,0,1
1,111.44,105.5,0,36.97,0,1
30,30.56,902.92,1,56.12,1,0
16,53.18,860.4,4,21.28,2,0
21,38.26,812.63,5,41.22,0,1
28,89.64,2505.57,3,20.25,0,1
67,36.73,2474.06,0,68.13,0,0
56,64.42,3597.64,1,42.04,0,1
51,67.38,3421.89,3,18.25,2,0
51,75.88,3857.32,0,54.04,1,0
60,112.99,6821.53,2,66.49,1,1
53,98.34,5219.43,0,86.95,0,1
42,113.49,4773.74,1,33.44,2,1
33,76.43,2547.61,1,74.37,1,0
27,88.05,2373.21,3,22.83,0,1
32,30.27,951.96,4,101.44,1,0
19,87.78,1666.82,0,50.21,0,1
43,38.06,1641.6,0,0.0,0,0
23,91.2,2100.02,1,27.58,0,1
66,31.36,2081.46,1,61.78,0,0
23,39.41,916.66,1,80.04,0,1
4,104.1,422.66,2,81.32,0,1
21,84.96,1808.79,1,61.02,0,1
18,47.33,870.26,3,53.94,2,0
64,67.84,4338.09,2,81.63,2,0
22,77.38,1714.7,1,77.46,0,1
72,37.03,2683.99,2,89.3,0,1
28,84.7,2366.59,4,53.14,0,1
34,82.15,2811.4,2,41.63,1,1
10,36.13,349.42,1,73.13,0,1
15,106.01,1577.18,3,76.61,0,1
28,74.63,2084.67,0,73.83,0,1
57,30.24,1714.92,2,21.79,0,0
7,96.24,632.92,1,53.8,0,1
36,65.83,2346.79,1,38.82,0,1
18,83.8,1529.19,4,58.93,0,1
53,93.82,4994.73,1,60.77,0,1
19,118.21,2215.62,3,33.43,1,1
51,66.08,3373.55,1,39.46,1,0
30,107.12,3197.61,5,40.92,0,1
35,54.95,1906.46,1,18.17,0,1
4,109.03,431.85,2,73.38,0,1
49,49.68,2396.81,1,54.39,0,1
56,28.71,1613.78,2,67.72,1,0
60,48.02,2887.6,1,36.23,1,0
12,40.63,504.79,5,52.91,0,1
30,106.36,3164.66,0,70.38,2,1
23,115.29,2657.43,4,66.96,0,1
18,58.05,1020.22,4,31.2,0,1
19,50.73,920.59,2,51.11,1,0
47,40.81,1933.97,2,15.16,1,0
40,79.87,3190.62,1,68.1,0,1
62,114.11,7052.59,5,49.23,1,1
9,46.17,400.42,2,43.72,0,1
56,96.23,5382.15,1,45.27,1,1
41,91.78,3788.65,1,63.62,1,1
43,55.41,2377.73,1,32.14,0,1
60,24.08,1402.05,4,67.52,2,0
27,37.6,1028.2,3,44.82,0,1
40,91.39,3687.94,1,67.51,0,1
14,20.64,313.25,3,58.64,1,0
7,119.82,832.78,1,69.74,0,1
1,55.15,51.63,2,44.49,0,1
20,109.04,2185.1,5,48.27,0,1
32,54.78,1756.93,3,69.96,0,1
64,47.62,3056.25,1,80.46,0,1
27,81.86,2215.05,1,48.73,1,0
14,72.68,1000.89,1,77.66,1,0
13,66.67,883.42,2,54.4,0,1
56,41.88,2355.4,1,37.51,2,0
70,44.44,3082.24,3,62.99,0,1
72,59.71,4316.74,1,21.91,0,1
51,30.87,1580.26,3,26.17,2,0
3,91.84,292.79,1,40.61,0,1
17,42.48,681.04,1,27.03,0,1
45,25.71,1147.39,1,56.92,0,0
47,95.14,4488.08,2,71.08,2,1
9,107.44,984.42,3,61.02,0,1
64,24.36,1542.11,1,73.02,0,0
45,102.08,4587.45,4,27.25,2,1
38,77.54,2929.51,2,50.28,2,0
36,90.1,3228.88,2,29.41,1,1
47,106.89,5007.34,2,34.19,1,1
64,20.05,1281.53,1,57.97,2,0
10,86.92,878.49,4,69.09,2,1
46,53.79,2478.93,1,50.61,0,1
23,53.66,1266.82,3,83.15,1,0
7,97.59,678.51,1,69.55,0,1
39,89.76,3568.62,4,59.57,0,1
8,42.44,364.4,3,64.75,0,1
36,31.74,1146.37,4,54.67,0,1
48,80.69,3899.26,3,28.07,1,1
61,60.25,3679.65,2,39.69,1,0
57,47.94,2735.7,1,50.31,2,0
18,115.6,2066.09,0,82.55,2,1
28,45.86,1297.02,4,60.98,2,0
7,73.64,528.13,1,10.55,0,1
22,68.35,1497.38,3,52.94,1,0
70,61.63,4311.99,6,60.9,0,1
13,67.11,860.38,2,75.57,0,1
49,89.81,4390.64,1,48.62,2,1
17,119.53,2050.0,1,34.63,2,1
33,69.26,2291.8,1,39.38,1,0
54,83.33,4504.37,3,59.28,1,1
43,40.02,1777.42,0,38.1,0,0
4,109.21,454.79,2,42.93,1,1
71,118.2,8384.45,3,55.4,1,1
9,115.64,1058.1,4,52.94,0,1
6,55.28,344.4,2,83.28,0,1
26,49.65,1321.83,1,32.73,0,1
64,115.76,7403.45,2,42.97,0,1
31,104.38,3204.17,5,60.49,1,1
63,36.18,2263.49,3,33.46,1,0
32,42.56,1388.78,3,71.17,0,1
69,83.37,5731.97,3,46.47,1,1
60,72.93,4349.09,1,66.36,0,1
26,29.31,770.46,2,84.36,1,0
43,87.95,3802.95,2,12.87,1,1
40,118.42,4724.26,1,104.5,0,1
52,33.35,1737.18,1,17.36,0,0
40,23.22,927.0,2,56.73,0,0
55,88.5,4849.55,0,26.47,0,1
28,79.46,2159.41,1,56.59,0,1
67,80.45,5404.79,4,95.57,0,1
65,109.09,7091.47,1,75.15,1,1
68,101.15,6841.72,0,37.63,0,1
9,88.09,776.73,2,54.47,2,1
33,113.53,3736.79,4,21.03,0,1
70,61.28,4283.14,1,54.59,1,0
65,91.93,5957.66,2,35.45,2,1
46,92.95,4297.29,1,76.12,0,1
31,109.21,3379.13,2,53.35,2,1
27,37.11,987.53,2,23.12,0,1
63,68.78,4326.09,0,54.6,0,1
72,55.68,4009.32,0,28.29,0,1
26,95.7,2462.56,1,64.4,2,1
67,69.54,4667.74,0,10.06,0,1
44,61.57,2717.95,0,45.75,0,1
5,20.77,108.95,0,52.65,2,0
5,107.74,581.75,2,46.77,1,1
9,73.1,694.16,2,33.19,0,1
71,42.92,3049.38,3,68.69,0,1
6,41.9,246.3,5,81.14,0,1
53,51.33,2706.44,1,56.82,2,0
37,47.09,1754.23,2,40.88,1,0
28,119.56,3354.22,1,62.76,0,1
68,90.83,6175.86,1,25.68,0,1
18,45.53,829.06,3,14.08,0,1
29,30.02,860.31,2,49.06,1,0
61,105.14,6406.61,1,21.49,2,1
33,36.04,1169.77,3,36.32,0,1
59,29.71,1763.95,2,52.52,0,1
27,53.17,1420.41,3,79.36,0,1
23,32.45,741.89,3,25.36,2,0
46,102.26,4721.73,3,50.45,0,1
23,93.2,2138.71,0,81.96,1,0
38,40.25,1508.64,2,47.08,1,0
10,32.28,314.17,3,51.35,0,1
67,116.33,7829.16,6,52.42,0,1
61,104.75,6340.17,2,17.17,0,1
14,57.17,788.66,2,12.28,1,0
62,72.82,4525.66,2,36.2,0,1
17,25.0,424.43,1,28.87,1,0
20,61.44,1209.62,3,70.7,0,1
3,20.99,66.47,1,50.18,1,0
13,67.07,859.59,1,77.71,0,1
39,74.62,2917.6,0,15.64,1,0
53,34.51,1825.06,2,54.78,0,1
62,37.78,2337.18,2,16.93,0,1
53,35.22,1825.86,0,4.44,0,0
68,67.45,4639.5,3,63.92,2,0
16,47.75,754.79,2,10.36,1,0
58,43.89,2550.71,0,27.02,2,0
37,73.69,2720.14,1,21.89,2,0
71,116.42,8241.42,3,33.8,1,1
2,69.56,129.28,3,57.27,0,1
6,84.04,503.31,3,82.23,0,1
17,119.48,2064.76,1,25.17,0,1
4,40.7,206.2,1,44.0,1,0
22,38.71,843.57,0,71.45,1,0
54,38.0,2067.73,1,86.04,1,0
61,46.85,2831.98,2,35.88,0,1
57,105.34,5964.4,0,61.66,2,0
11,63.29,642.89,4,54.41,0,1
68,115.79,7892.68,1,40.43,1,1
65,79.33,5184.17,0,40.38,0,1
24,20.59,494.97,3,54.39,0,1
17,79.27,1387.56,3,62.21,1,1
51,70.14,3564.21,1,41.92,1,0
33,71.42,2351.56,2,73.37,0,1
64,24.23,1562.95,0,49.85,1,0
51,118.93,6080.91,1,40.33,1,1
42,21.51,921.67,2,49.13,2,0
47,118.59,5598.1,2,68.48,0,1
11,88.81,948.09,2,11.44,0,1
66,48.21,3202.73,1,31.93,0,1
72,48.54,3507.47,3,23.88,0,1
68,41.46,2811.06,0,37.32,2,0
45,67.42,3003.68,4,97.51,0,1
8,71.19,563.63,2,22.15,1,1
48,78.18,3727.87,2,70.01,1,1
67,111.83,7485.99,0,41.45,2,1
69,53.98,3704.16,3,35.42,1,0
64,81.41,5185.95,3,34.67,1,1
56,82.63,4669.04,0,46.78,0,1
9,81.38,716.25,2,50.14,1,1
8,116.77,961.65,4,55.86,0,1
66,96.49,6380.42,3,63.52,1,1
52,105.29,5462.14,3,74.18,0,1
67,113.95,7661.68,4,42.29,0,1
40,117.28,4673.93,3,39.32,1,1
10,87.35,873.28,1,47.25,0,1
32,34.55,1092.72,4,2.66,1,0
30,29.68,890.36,1,25.12,0,0
53,116.81,6176.63,1,57.41,2,1
21,67.98,1459.96,1,37.86,0,1
25,92.86,2338.36,2,89.23,0,1
45,63.44,2844.45,2,59.59,0,1
32,38.83,1216.56,0,40.93,0,0
54,42.97,2333.85,1,23.73,0,1
14,76.72,1071.95,2,45.73,0,1
45,108.25,4872.19,0,78.44,2,1
19,58.4,1095.96,2,74.58,2,0
25,105.29,2634.26,4,33.12,0,1
3,100.31,324.07,0,86.82,0,1
58,100.02,5830.33,1,74.21,0,1
52,56.21,2916.7,4,60.46,1,1
23,96.45,2231.46,7,68.06,2,1
43,21.54,916.41,1,76.32,1,0
47,21.2,983.37,4,35.28,0,1
67,115.73,7764.54,0,56.9,0,1
67,54.55,3697.48,4,40.11,1,1
68,107.6,7301.26,1,44.55,0,1
24,52.73,1278.67,2,35.87,2,0
22,24.73,523.96,0,75.18,2,0
65,83.65,5439.7,3,27.2,0,1
63,56.78,3587.21,1,66.05,0,1
36,47.53,1707.14,2,74.11,1,0
17,81.34,1392.39,3,11.06,2,1
4,58.92,258.15,0,18.09,0,1
38,24.99,945.67,1,47.51,0,0
26,36.99,966.42,4,70.59,0,1
26,115.67,2999.34,1,88.51,0,1
62,104.1,6450.45,3,43.86,0,1
46,78.29,3616.18,3,64.98,0,1
72,105.26,7583.08,2,58.48,0,1
12,119.16,1444.92,0,22.03,1,1
2,102.68,232.83,1,69.84,0,1
27,99.2,2670.83,1,42.41,0,1
38,80.11,3042.7,0,75.0,1,0
13,77.87,1025.27,2,77.04,0,1
56,70.09,3907.98,0,78.91,1,0
4,44.61,153.47,2,34.39,2,0
4,90.02,362.19,1,63.6,0,1
53,89.0,4704.35,2,52.19,0,1
68,68.89,4681.75,1,38.87,2,0
61,43.59,2645.76,3,42.65,1,0
47,70.96,3330.17,2,70.53,1,0
41,29.72,1205.51,2,35.26,0,1
55,78.92,4386.18,2,35.06,0,1
5,93.43,442.35,1,55.8,0,1
4,71.09,290.13,2,43.37,1,1
54,40.61,2204.82,0,60.29,1,0
21,90.0,1914.59,2,10.93,0,1
65,95.5,6236.45,2,42.88,0,1
3,57.55,209.14,2,28.54,1,1
27,66.99,1779.64,3,4.58,1,1
69,72.42,5013.04,0,55.47,0,1
60,87.05,5228.23,4,55.28,0,1
50,43.89,2197.96,3,39.04,1,0
67,111.05,7436.31,0,40.31,0,1
41,93.21,3833.6,4,36.82,0,1
70,102.74,7230.68,0,40.29,2,1
14,68.14,965.73,1,41.12,0,1
30,47.23,1411.79,1,58.77,0,1
67,85.4,5682.5,3,50.54,0,1
32,68.75,2232.3,1,68.38,2,0
19,44.87,855.02,2,17.66,0,1
31,103.03,3237.18,0,31.92,0,1
12,70.08,850.65,3,13.02,0,1
8,88.77,712.88,2,78.36,1,1
56,91.0,5093.17,3,65.34,2,1
1,32.98,43.25,3,35.93,2,1
36,82.85,2974.62,1,68.74,1,0
66,67.84,4462.46,1,45.97,0,1
50,110.69,5531.86,0,31.57,0,1
6,46.08,292.25,2,85.15,2,0
25,114.92,2876.45,2,36.8,0,1
34,45.23,1539.36,0,56.7,0,1
14,94.24,1318.43,1,15.02,1,1
43,38.55,1681.7,2,43.11,0,1
67,45.61,3051.63,2,77.17,0,1
47,92.58,4353.04,3,54.43,0,1
71,100.74,7129.93,2,25.61,0,1
31,107.75,3375.0,1,81.28,0,1
46,112.3,5107.82,1,38.52,0,1
36,49.94,1794.63,3,47.61,0,1
71,106.36,7506.72,0,48.09,0,1
5,109.99,600.41,0,52.69,0,1
40,64.73,2591.23,1,39.25,1,0
55,75.45,4132.1,2,42.65,0,1
8,106.8,833.17,2,17.04,0,1
38,85.73,3241.0,5,28.87,0,1
68,46.52,3177.57,3,43.65,0,1
29,38.98,1145.99,5,52.01,0,1
63,72.48,4565.46,2,73.74,0,1
39,89.26,3493.16,0,15.92,0,1
49,84.25,4136.08,1,94.05,0,1
14,24.28,357.83,0,86.07,0,0
52,45.75,2395.57,1,39.9,0,1
62,85.3,5311.08,2,48.48,1,1
7,39.17,245.45,1,76.37,2,0
33,100.69,3324.4,2,27.25,1,1
60,81.51,4888.8,1,34.56,2,0
70,99.73,6982.58,3,79.93,0,1
4,74.32,291.5,1,41.34,1,1
55,99.65,5479.8,1,57.67,0,1
21,105.15,2231.45,3,70.34,0,1
8,72.91,615.32,1,59.32,1,0
20,119.87,2388.92,4,28.11,0,1
49,39.72,1920.46,1,86.02,0,1
11,94.74,1069.21,1,82.27,0,1
59,101.74,5997.48,2,81.52,2,1
40,85.63,3411.48,2,42.94,0,1
65,38.81,2507.85,0,72.27,0,0
27,29.74,796.13,1,36.58,0,0
48,38.96,1855.74,1,38.17,1,0
22,64.27,1399.86,2,55.55,0,1
17,104.74,1757.78,0,27.54,0,1
32,119.19,3807.38,0,68.64,0,1
40,62.7,2526.12,4,57.61,0,1
37,64.79,2400.58,7,55.02,1,1
19,87.54,1661.21,4,24.05,0,1
4,116.84,449.83,5,59.79,0,1
3,74.4,204.45,1,73.17,0,1
35,78.92,2779.67,2,49.96,0,1
12,108.86,1269.35,1,37.41,0,1
12,98.11,1199.05,3,68.36,0,1
27,113.05,3026.44,1,28.67,2,1
39,46.01,1769.75,4,50.0,0,1
16,87.46,1421.88,2,16.69,0,1
24,105.54,2552.65,3,18.27,1,1
72,96.02,6893.62,0,66.68,0,1
56,82.54,4630.97,4,73.45,0,1
67,112.79,7564.43,1,44.68,0,1
33,99.99,3315.24,0,68.32,1,0
15,31.83,496.05,0,51.66,0,0
28,94.66,2643.69,2,28.2,0,1
19,65.67,1274.28,3,48.09,0,1
30,91.16,2699.46,1,35.07,0,1
2,24.05,18.74,3,20.76,0,1
22,43.18,952.45,5,41.08,2,0
32,96.65,3094.11,3,45.53,1,1
59,47.88,2810.43,2,81.46,0,1
64,60.22,3864.04,2,33.31,0,1
31,32.45,1021.36,2,29.88,0,1
25,70.76,1785.44,1,46.2,1,0
2,45.47,69.46,1,31.15,0,1
63,25.47,1600.01,0,71.73,2,0
18,106.81,1894.32,1,47.63,0,1
